,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id
27,1,1.178396,0.657995,0.639089,0.670688,0.657995,2.778893,1.001013,0.698795,0.69156,0.7319,0.698795,2.968149,0.999873,0.701036,0.695768,0.737735,0.701036,2.96919,valid,2020,0.2,roberta-base,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
28,2,0.867231,0.737746,0.728255,0.762336,0.737746,2.789016,0.946536,0.720452,0.709966,0.744741,0.720452,2.961483,0.949692,0.719606,0.710339,0.747431,0.719606,2.962504,valid,42,0.2,roberta-base,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
29,1,1.175687,0.657914,0.638689,0.669701,0.657914,2.791086,0.991379,0.703425,0.689222,0.723422,0.703425,3.006285,0.993831,0.705317,0.691496,0.727452,0.705317,3.008992,valid,42,0.2,roberta-base,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
30,2,0.870064,0.737497,0.727894,0.762328,0.737497,2.692869,0.937665,0.721746,0.709822,0.741734,0.721746,2.904473,0.941732,0.720452,0.708743,0.744478,0.720452,2.90583,valid,2021,0.2,roberta-base,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
31,1,1.180169,0.656576,0.637316,0.668136,0.656576,2.745197,0.992748,0.706313,0.691505,0.722212,0.706313,2.914072,0.995862,0.704321,0.690208,0.723143,0.704321,2.916281,valid,2021,0.2,roberta-base,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
32,2,0.773522,0.764358,0.755915,0.787875,0.764358,2.47934,0.93185,0.723439,0.719098,0.759635,0.723439,2.69272,0.928748,0.720303,0.716965,0.759411,0.720303,2.692315,valid,5,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
33,1,1.125623,0.672135,0.655796,0.688552,0.672135,2.531634,0.94956,0.717515,0.705308,0.736169,0.717515,2.798837,0.942203,0.715025,0.704113,0.738496,0.715025,2.800532,valid,5,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
34,2,0.773432,0.764987,0.756981,0.789595,0.764987,2.505815,0.933944,0.72568,0.716449,0.751211,0.72568,2.745465,0.931509,0.721995,0.712443,0.747162,0.721995,2.745396,valid,40,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
35,1,1.125856,0.672123,0.655363,0.687793,0.672123,2.541666,0.954735,0.716569,0.706492,0.740329,0.716569,2.78208,0.940885,0.714528,0.705393,0.74137,0.714528,2.783814,valid,40,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
36,2,0.775047,0.764209,0.756011,0.788704,0.764209,2.459924,0.944786,0.722045,0.715681,0.754701,0.722045,2.726884,0.937594,0.722892,0.717141,0.756437,0.722892,2.72634,valid,2020,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
