,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id,entropy_constraint,head_dim,variant_name
1343,4,0.622817,0.787678,0.612048,0.632871,0.631929,4.490693,0.739123,0.757478,0.577747,0.589426,0.609221,4.483816,0.737412,0.752493,0.57956,0.589746,0.613561,4.491734,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1344,3,0.650659,0.778675,0.597861,0.61918,0.618303,4.489644,0.753299,0.75326,0.563275,0.579419,0.589523,4.483111,0.742127,0.756481,0.568167,0.582484,0.596235,4.491031,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1345,2,0.69577,0.765779,0.570733,0.592014,0.591502,4.487346,0.749327,0.753797,0.564988,0.582816,0.588821,4.481645,0.748444,0.751649,0.56597,0.585239,0.592446,4.489563,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1346,1,0.828657,0.730841,0.511831,0.532234,0.534971,4.480163,0.759546,0.751572,0.556345,0.574397,0.582969,4.478384,0.75971,0.755944,0.557835,0.570772,0.586785,4.486307,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1347,2,0.702983,0.763526,0.568124,0.593895,0.583573,4.486347,0.745201,0.753643,0.553697,0.576741,0.569118,4.480359,0.734541,0.759702,0.561043,0.586616,0.578735,4.488262,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1348,1,0.833625,0.728137,0.506497,0.529998,0.524226,4.48298,0.745697,0.751419,0.551348,0.576985,0.567349,4.478381,0.750964,0.751496,0.549685,0.57249,0.566755,4.486269,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1349,5,0.596963,0.800679,0.629055,0.653366,0.643743,3.922503,0.733935,0.765685,0.568437,0.594706,0.58338,3.900039,0.717092,0.767986,0.569794,0.593919,0.585111,3.907067,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1350,4,0.621364,0.792625,0.614922,0.639866,0.629568,3.932063,0.744707,0.758629,0.559142,0.592289,0.569387,3.910565,0.740007,0.76116,0.556896,0.587801,0.567101,3.918937,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1351,3,0.651308,0.78273,0.601594,0.626517,0.616712,3.966632,0.733686,0.760546,0.56206,0.59098,0.577363,3.961678,0.733267,0.761466,0.556976,0.582148,0.575043,3.969759,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1352,2,0.700615,0.770036,0.573723,0.598945,0.589554,3.978338,0.741958,0.755331,0.547145,0.573456,0.561983,3.965247,0.74253,0.759856,0.551103,0.574623,0.566099,3.972913,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1353,1,0.847269,0.729374,0.503299,0.52728,0.522016,4.067533,0.761575,0.754564,0.56021,0.584839,0.577385,3.991984,0.754259,0.759472,0.559638,0.583022,0.576643,4.000015,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1354,1,0.83254,0.730975,0.510549,0.531664,0.532619,4.118215,0.77217,0.7472,0.548404,0.571226,0.570188,4.073385,0.763674,0.748198,0.551107,0.571962,0.574262,4.084864,valid,2020,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1355,5,0.573321,0.80064,0.635387,0.657394,0.652908,4.013492,0.773549,0.754487,0.570228,0.584656,0.599703,3.960556,0.756263,0.760776,0.574725,0.588846,0.603734,3.968293,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1356,4,0.598371,0.791858,0.619299,0.640525,0.637749,4.008296,0.767442,0.757171,0.574856,0.593874,0.597429,4.013227,0.769341,0.758552,0.572335,0.589893,0.598023,4.021614,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1357,3,0.636333,0.78204,0.603141,0.625156,0.621974,4.032279,0.71807,0.767142,0.578106,0.59757,0.600251,4.031425,0.712845,0.77021,0.580961,0.600671,0.604644,4.04002,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1358,2,0.686606,0.768042,0.573415,0.595042,0.593925,4.094485,0.749837,0.756711,0.551552,0.5732,0.573126,4.080055,0.767168,0.754333,0.544,0.564465,0.565272,4.089395,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1359,1,0.828706,0.730985,0.510323,0.530912,0.532753,4.136511,0.757324,0.747584,0.575372,0.59147,0.604653,4.143847,0.759059,0.749962,0.567359,0.583404,0.594314,4.152819,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1360,5,0.571966,0.803258,0.637892,0.658797,0.656558,4.296318,0.778341,0.762157,0.582584,0.598043,0.610878,4.292862,0.764218,0.765455,0.585355,0.600276,0.611104,4.300827,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1361,4,0.597717,0.794485,0.62258,0.643188,0.641195,4.281026,0.782191,0.756328,0.570905,0.591841,0.592067,4.323418,0.778405,0.759012,0.56882,0.587695,0.593331,4.331435,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1362,3,0.636402,0.784121,0.605046,0.625904,0.624427,4.274096,0.736735,0.765608,0.582435,0.600977,0.605274,4.298064,0.731983,0.769827,0.582634,0.599666,0.607438,4.305679,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1363,2,0.685768,0.769979,0.578968,0.599963,0.599726,4.274755,0.753007,0.757325,0.551154,0.570864,0.57371,4.315325,0.775346,0.753183,0.543024,0.56239,0.565631,4.322805,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1364,1,0.825885,0.732375,0.512719,0.533501,0.535087,4.331761,0.758893,0.749041,0.578631,0.595739,0.608167,4.282047,0.760221,0.751956,0.570213,0.585834,0.598564,4.289922,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1365,5,0.346787,0.876327,0.768898,0.784612,0.783145,3.722074,0.970106,0.754487,0.576328,0.59092,0.606504,3.734294,0.942594,0.762847,0.586119,0.60121,0.614295,3.741243,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1366,4,0.405535,0.857257,0.731884,0.749482,0.746984,3.762296,0.867967,0.761543,0.583055,0.606632,0.602971,3.763921,0.855003,0.768676,0.589744,0.609745,0.61157,3.772259,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1367,3,0.497833,0.826422,0.674071,0.693879,0.690933,3.84578,0.763396,0.774045,0.591605,0.60871,0.61371,3.811955,0.758454,0.774429,0.581381,0.597195,0.605057,3.819928,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1368,2,0.616502,0.791791,0.60943,0.629331,0.629555,3.948604,0.734129,0.767986,0.566464,0.588873,0.585594,3.896748,0.740379,0.766682,0.568112,0.588136,0.588444,3.905906,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1369,1,0.816378,0.736182,0.518434,0.539462,0.540513,4.21128,0.728366,0.757478,0.582169,0.603155,0.6063,4.054556,0.727932,0.759933,0.57487,0.591731,0.598728,4.062886,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1370,5,0.301762,0.895378,0.795186,0.809881,0.807482,3.683816,1.108004,0.758322,0.580008,0.595238,0.6062,3.703063,1.112803,0.761543,0.582365,0.59816,0.607884,3.706426,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1371,4,0.378574,0.868311,0.743421,0.760297,0.757945,3.689618,0.951838,0.764381,0.576751,0.602662,0.592678,3.711799,0.95534,0.764304,0.571874,0.595225,0.589495,3.718519,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1372,3,0.482482,0.83344,0.681732,0.701655,0.69824,3.745771,0.800753,0.770824,0.583979,0.603196,0.604846,3.744177,0.804685,0.774735,0.584996,0.602853,0.607624,3.747878,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1373,2,0.606176,0.794466,0.614426,0.634933,0.633975,3.874773,0.749074,0.769827,0.577395,0.601249,0.593471,3.847112,0.755688,0.774505,0.579303,0.600822,0.596209,3.853314,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1374,1,0.813138,0.737601,0.521547,0.542333,0.543089,4.164283,0.742409,0.753336,0.577966,0.594306,0.604989,3.946391,0.745305,0.75464,0.567918,0.583794,0.594239,3.953716,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1375,3,0.545733,0.812855,0.651747,0.671137,0.670201,3.925096,0.829452,0.763,0.580805,0.593772,0.612821,3.974884,0.830997,0.765608,0.584477,0.598246,0.616466,3.985075,valid,2020,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1376,2,0.65146,0.781474,0.596225,0.617822,0.615684,3.896153,0.776293,0.761466,0.576784,0.589953,0.605318,3.880893,0.778462,0.761543,0.573601,0.588084,0.600648,3.892333,valid,2020,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1377,1,0.838722,0.727763,0.505547,0.52592,0.528643,3.941551,0.7876,0.743442,0.535329,0.560239,0.557117,3.707476,0.783268,0.743442,0.539771,0.561053,0.563362,3.71949,valid,2020,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1378,5,0.406999,0.857017,0.732994,0.750298,0.749129,4.05082,1.023428,0.745513,0.561271,0.573145,0.597734,3.999121,0.985516,0.751496,0.573194,0.587337,0.606328,4.00929,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1379,4,0.462258,0.838158,0.697603,0.715494,0.714485,4.015658,0.856235,0.76254,0.579974,0.601246,0.599271,3.98598,0.846618,0.766529,0.578284,0.59801,0.599283,3.998421,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1380,3,0.546302,0.811705,0.649233,0.669549,0.667816,4.025954,0.784107,0.769827,0.595533,0.612032,0.620699,3.976078,0.784935,0.771591,0.593565,0.608054,0.620843,3.989578,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1381,2,0.650586,0.780046,0.591563,0.612102,0.611754,4.043478,0.759178,0.765838,0.568965,0.587268,0.592724,4.018576,0.767711,0.76208,0.557918,0.573917,0.581428,4.03382,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1382,1,0.836664,0.727591,0.504671,0.525328,0.527109,4.125427,0.746856,0.750115,0.585954,0.602858,0.613562,3.97144,0.744244,0.756021,0.580535,0.595745,0.606981,3.985518,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1383,5,0.344352,0.880584,0.770445,0.786119,0.784482,3.412822,1.180878,0.747814,0.561958,0.576521,0.591797,3.580877,1.129377,0.756788,0.57457,0.588347,0.604919,3.596417,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1384,4,0.414566,0.857094,0.725918,0.743435,0.741139,3.432232,0.997396,0.752953,0.573557,0.594715,0.597218,3.709946,1.002219,0.755944,0.56756,0.586034,0.590823,3.72622,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1385,3,0.514285,0.824696,0.66841,0.687904,0.68665,3.48876,0.871854,0.766375,0.585142,0.598225,0.615597,3.557383,0.880463,0.768369,0.582706,0.595367,0.612909,3.573011,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1386,2,0.635392,0.787256,0.601222,0.622034,0.621482,3.568458,0.801355,0.763231,0.560395,0.579239,0.583698,3.554659,0.812663,0.762003,0.551188,0.570563,0.571525,3.569389,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1387,1,0.838601,0.728339,0.506194,0.526144,0.530016,3.908162,0.809439,0.741141,0.575602,0.59,0.614185,3.427558,0.804604,0.739761,0.56399,0.575774,0.602877,3.445374,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1388,5,0.600702,0.794821,0.621181,0.641643,0.640773,4.405259,0.79424,0.762464,0.578146,0.590453,0.609915,4.395731,0.782382,0.763614,0.582874,0.596974,0.611149,4.404362,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1389,4,0.626535,0.786498,0.607194,0.627436,0.626713,4.411762,0.802609,0.759933,0.579898,0.595665,0.607249,4.400234,0.799472,0.756174,0.569991,0.586884,0.596229,4.40918,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1390,3,0.662575,0.775587,0.589213,0.609567,0.610386,4.416635,0.797133,0.759856,0.576986,0.591399,0.608064,4.396037,0.810108,0.75349,0.566899,0.580022,0.59867,4.404454,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1391,2,0.706041,0.762471,0.563569,0.584554,0.584772,4.41875,0.84565,0.74674,0.537349,0.55485,0.562548,4.400505,0.865703,0.742752,0.529143,0.549084,0.552251,4.409707,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1392,1,0.843747,0.725012,0.503492,0.523481,0.52788,4.369163,0.79606,0.736539,0.565418,0.578401,0.600754,4.388251,0.798713,0.739761,0.561689,0.574219,0.598238,4.397195,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1393,1,0.843747,0.725012,0.503492,0.523481,0.52788,4.369163,0.79606,0.736539,0.565418,0.578401,0.600754,4.388251,0.798713,0.739761,0.561689,0.574219,0.598238,4.397195,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1394,5,0.402066,0.859002,0.73523,0.752529,0.751649,3.94527,1.018185,0.754333,0.569651,0.580671,0.601314,3.933036,0.971176,0.763307,0.584005,0.596463,0.615911,3.941827,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1395,4,0.451246,0.841446,0.703796,0.72174,0.720551,3.94836,0.850115,0.765455,0.582885,0.603612,0.602837,3.952486,0.843595,0.772971,0.59125,0.612144,0.609662,3.963622,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1396,3,0.530706,0.817179,0.656881,0.676214,0.675404,3.953815,0.822326,0.766529,0.585352,0.599741,0.614606,3.937334,0.819026,0.771131,0.590016,0.603198,0.621091,3.951229,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1397,2,0.639042,0.785405,0.600106,0.620058,0.620581,3.914699,0.77875,0.765148,0.568838,0.586173,0.592282,3.928548,0.791382,0.767679,0.564078,0.581977,0.58576,3.941576,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1398,1,0.837361,0.728607,0.507805,0.527935,0.531416,4.053917,0.765873,0.752876,0.586086,0.600259,0.616977,3.702569,0.76289,0.755484,0.580136,0.592543,0.611365,3.718053,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1399,5,0.318532,0.890287,0.786547,0.802561,0.79848,3.218917,1.178882,0.748274,0.558635,0.577043,0.581647,3.143818,1.147951,0.76254,0.579637,0.598921,0.601839,3.155689,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1400,4,0.400767,0.861897,0.733725,0.751915,0.747713,3.176613,0.986736,0.747507,0.558021,0.581763,0.574667,3.003397,0.974399,0.756328,0.567304,0.592349,0.5834,3.014498,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1401,3,0.500985,0.828397,0.674467,0.69488,0.691499,3.200518,0.828203,0.76139,0.576111,0.591867,0.601985,2.963704,0.820662,0.770517,0.589139,0.606131,0.613386,2.977069,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1402,2,0.623557,0.791024,0.609048,0.630697,0.627409,3.231062,0.746988,0.768523,0.570803,0.593273,0.588797,2.931137,0.760359,0.772128,0.572135,0.595642,0.586786,2.948252,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1403,1,0.816731,0.734801,0.518536,0.539818,0.539877,3.640446,0.737345,0.755791,0.584348,0.60682,0.606264,2.947983,0.736764,0.756634,0.578392,0.598663,0.59989,2.960995,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1404,3,0.54735,0.812654,0.646073,0.666504,0.664518,3.740484,0.807428,0.765762,0.586696,0.6005,0.613623,3.776078,0.800885,0.766068,0.58278,0.59776,0.608784,3.790268,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1405,2,0.648933,0.781225,0.59175,0.612684,0.612241,3.768885,0.756936,0.766145,0.576158,0.594238,0.599282,3.718098,0.768685,0.763998,0.567206,0.582761,0.591331,3.732227,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1406,1,0.834278,0.729806,0.509652,0.530425,0.532024,3.999407,0.765276,0.742599,0.571426,0.58623,0.60363,3.799303,0.760669,0.744976,0.568197,0.584548,0.596924,3.814934,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1407,5,0.358116,0.877391,0.762605,0.779612,0.775862,3.386149,1.032938,0.752339,0.566549,0.582741,0.592403,3.262999,0.996487,0.759779,0.573845,0.590855,0.598112,3.272158,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1408,4,0.429387,0.85322,0.717986,0.736296,0.733528,3.442566,0.880442,0.759626,0.575947,0.600331,0.59418,3.31346,0.891489,0.758782,0.56669,0.590902,0.581798,3.323286,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1409,3,0.51459,0.825195,0.668153,0.6885,0.685551,3.472744,0.75122,0.772665,0.586071,0.608049,0.602751,3.175151,0.747106,0.776269,0.589138,0.610212,0.607777,3.18596,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1410,2,0.625592,0.789979,0.608016,0.628368,0.62748,3.60069,0.719592,0.7709,0.577528,0.600598,0.596367,3.436102,0.738356,0.768676,0.56678,0.587886,0.584316,3.446769,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1411,1,0.812435,0.737284,0.52071,0.541657,0.542467,3.949304,0.765175,0.748198,0.576854,0.59185,0.61158,3.451422,0.763039,0.747737,0.574974,0.58954,0.607367,3.463937,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1412,5,0.327865,0.885656,0.778519,0.792837,0.792661,4.356169,1.106325,0.735082,0.549392,0.564874,0.576305,4.407386,1.103873,0.739761,0.549045,0.567232,0.573622,4.416355,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1413,4,0.410517,0.857295,0.727644,0.745337,0.74334,4.357935,0.944499,0.75395,0.577135,0.593934,0.602806,4.416711,0.928255,0.754947,0.571612,0.589257,0.593952,4.42549,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1414,3,0.501411,0.827419,0.675154,0.694342,0.692562,4.362858,0.825247,0.765532,0.595794,0.610953,0.620035,4.413959,0.821785,0.766759,0.593486,0.611622,0.617579,4.423027,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1415,2,0.609156,0.79345,0.616891,0.638545,0.634958,4.368578,0.74612,0.76975,0.58963,0.607609,0.612182,4.422912,0.749813,0.770594,0.585738,0.603001,0.608938,4.431715,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1416,1,0.779908,0.743833,0.533452,0.554882,0.553563,4.349155,0.738444,0.763077,0.584753,0.598357,0.613265,4.388588,0.736782,0.766529,0.57988,0.594539,0.608216,4.397957,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1417,5,0.237257,0.917737,0.837367,0.848458,0.848637,4.386362,1.0233,0.759626,0.580073,0.597783,0.604568,4.390021,1.037731,0.756788,0.57773,0.595592,0.602183,4.398709,valid,42,0.2,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1418,4,0.315029,0.891121,0.785177,0.799961,0.797897,4.397318,0.917514,0.758399,0.566451,0.589926,0.583813,4.401912,0.925151,0.76185,0.568376,0.594656,0.582492,4.410322,valid,42,0.2,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1419,3,0.422586,0.854102,0.718642,0.736712,0.734059,4.405412,0.762092,0.771131,0.579812,0.602622,0.597398,4.418724,0.756096,0.777113,0.590887,0.613518,0.608083,4.427376,valid,42,0.2,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1420,2,0.558015,0.81019,0.644156,0.664521,0.662403,4.409574,0.684007,0.776193,0.579894,0.603671,0.595299,4.417771,0.686401,0.773815,0.568939,0.595454,0.581204,4.426706,valid,42,0.2,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1421,1,0.752723,0.750726,0.546519,0.569545,0.566536,4.375879,0.695548,0.765915,0.601766,0.618923,0.627704,4.408041,0.691912,0.771361,0.598848,0.614757,0.623927,4.417022,valid,42,0.2,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1422,5,0.273858,0.903096,0.815742,0.82912,0.827148,,0.939211,0.760316,0.571849,0.591599,0.591056,,0.932284,0.766835,0.580948,0.599277,0.601796,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1423,4,0.350634,0.876892,0.768427,0.784002,0.781747,,0.766318,0.767526,0.583078,0.605584,0.598551,,0.766891,0.772128,0.58925,0.611426,0.606263,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1424,3,0.453264,0.84158,0.703735,0.72452,0.718467,,0.676736,0.777957,0.596311,0.622319,0.612252,,0.678857,0.781025,0.601425,0.628,0.615452,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1425,2,0.572632,0.802146,0.635892,0.657773,0.652923,,0.65875,0.775426,0.598529,0.623656,0.613212,,0.668646,0.773432,0.596841,0.617999,0.616861,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1426,1,0.808251,0.734657,0.519947,0.541562,0.53924,,0.686205,0.766989,0.589455,0.611179,0.609638,,0.684954,0.765992,0.581795,0.599265,0.601807,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1427,5,0.13355,0.952396,0.909127,0.915677,0.916014,,1.212791,0.752953,0.565747,0.587689,0.585278,,1.163669,0.762847,0.577623,0.596382,0.597166,,valid,42,0.2,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1428,4,0.203786,0.928715,0.863962,0.874026,0.873097,,0.939321,0.760546,0.575698,0.594678,0.592209,,0.942317,0.769597,0.589397,0.609822,0.607559,,valid,42,0.2,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
